id,y_2010,y_2012,y_2014,y_2016,y_2019
2,0.81,0.65,0.74,0.6,0.61
3,1.57,1.81,2.3,2.02,2.15
4,0.09,0.14,0.14,0.17,0.13
5,0.3,0.26,0.23,0.24,0.22
6,0.52,0.58,0.56,0.57,0.56
7,0.1,0.1,0.12,0.11,0.07
8,0.41,0.43,0.43,0.4,0.5
9,0.32,0.19,0.23,0.18,0.29
10,1.18,1.04,1.11,1.13,0.95
11,0.89,0.95,0.89,0.9,0.67
12,1.11,0.88,0.96,0.94,1.08
13,1.24,0.96,1.03,1.17,1.19
14,1.29,0.85,1.05,1.29,1.4
15,0.59,0.46,0.42,0.59,0.62
16,1.53,1.46,1.69,1.64,1.91
17,0.92,0.74,0.99,1.03,0.96
18,0.98,0.81,0.73,0.78,0.81
19,0.93,0.82,0.95,0.97,1.01
20,0.81,0.56,0.73,0.7,0.52
21,1.04,1.01,1.21,1.08,0.95
22,0.23,0.19,0.12,0.2,0.26
23,0.45,0.28,0.36,0.39,0.28
24,0.56,0.41,0.45,0.36,0.38
25,0.53,0.45,0.33,0.57,0.5
26,0.71,0.66,0.7,0.6,0.75
27,0.85,0.71,0.7,0.65,0.71
28,0.19,0.23,0.17,0.21,0.13
29,0.13,0.11,0.17,0.26,0.2
30,0.62,0.44,0.61,0.67,0.52
31,0.38,0.33,0.46,0.44,0.31
32,,0.0,,0.09,
33,0.65,0.48,0.56,0.8,0.6
34,0.43,0.65,0.57,0.77,1.13
35,0.48,0.53,0.53,0.71,0.74
36,0.69,0.41,0.64,0.69,0.62
37,0.63,0.72,0.56,0.57,0.62
38,0.54,0.52,0.45,0.5,0.54
39,0.75,0.86,0.81,0.77,0.82
40,1.08,0.93,0.88,1.2,1.0
41,0.26,0.26,0.3,0.42,0.34
42,0.39,0.44,0.45,0.61,0.6
43,0.3,0.33,0.39,0.38,0.48
44,0.16,0.11,0.21,0.15,0.26
45,1.56,1.72,1.6,1.52,1.87
46,0.49,0.55,0.4,0.52,0.61
47,0.25,0.33,0.33,0.41,0.24
48,0.67,0.56,0.47,0.36,0.47
49,0.68,0.59,0.68,0.64,0.63
50,1.48,1.2,1.36,1.6,0.96
51,0.41,0.37,0.42,0.32,0.61
52,1.09,1.26,0.74,0.58,0.62
53,1.38,1.24,1.5,1.44,1.24
54,0.76,0.58,0.76,0.75,0.59
55,0.41,0.36,0.39,0.41,0.29
56,0.11,0.09,0.1,0.05,0.11
57,0.52,0.61,0.99,0.9,0.79
58,0.39,0.35,0.38,0.59,0.43
59,1.06,0.72,0.78,0.88,0.92
60,0.55,0.52,0.6,0.53,0.51
61,0.23,0.31,0.28,0.14,0.21
62,,,,,
64,0.72,0.84,0.89,0.93,0.87
65,0.55,0.8,0.94,1.36,0.78
66,0.74,0.67,0.83,0.72,0.64
67,0.12,0.18,0.38,0.55,0.53
68,0.88,0.79,0.83,0.68,0.65
69,0.22,0.1,0.2,0.13,0.19
70,0.33,0.23,0.27,0.39,0.21
71,1.75,1.96,2.0,2.08,1.9
72,0.3,0.33,0.54,0.63,0.81
73,0.97,0.93,0.86,1.01,0.96
74,0.21,0.14,0.23,0.29,0.24
75,0.33,0.28,0.34,0.36,0.32
76,0.71,0.62,0.82,1.0,0.82
77,1.47,1.72,1.65,1.54,1.39
78,0.49,0.84,0.72,0.73,0.56
79,1.12,1.12,1.11,1.15,1.0
80,0.61,0.43,0.59,0.57,0.55
81,0.37,0.27,0.26,0.27,0.21
82,0.65,0.6,0.6,0.91,0.81
83,0.59,0.64,0.58,0.52,0.69
84,0.19,0.08,0.13,0.08,0.08
85,0.65,0.76,0.71,0.73,0.53
86,1.09,0.97,1.06,1.08,0.81
87,0.68,0.81,0.64,0.46,0.39
88,0.54,0.43,0.55,0.52,0.29
89,0.39,0.49,0.31,0.35,0.36
90,0.65,0.73,0.87,0.72,0.47
91,0.66,0.58,0.61,0.54,0.7
92,0.41,0.55,0.52,0.55,0.61
93,0.35,0.62,0.56,0.43,0.48
94,0.33,0.32,0.28,0.36,0.34
95,0.41,0.45,0.35,0.56,0.53
96,1.08,1.07,1.19,1.22,1.52
97,0.99,0.94,0.84,0.77,0.94
98,0.79,0.93,0.62,1.03,1.27
99,0.4,0.41,0.44,0.51,0.48
100,0.49,0.5,0.58,0.67,0.57
101,0.99,1.16,0.94,0.93,1.02
102,0.62,0.49,0.4,0.43,0.41
103,0.59,0.51,0.5,0.5,0.64
105,0.3,0.42,0.62,0.99,0.95
106,0.57,0.6,0.71,0.69,0.83
107,0.76,0.83,0.75,0.65,0.57
108,0.28,0.38,0.32,0.35,0.31
109,0.44,0.43,0.42,0.45,0.35
110,0.48,0.49,0.45,0.51,0.4
111,0.54,0.86,0.84,1.06,1.74
112,0.4,0.46,0.38,0.44,0.45
113,1.23,1.06,0.97,1.28,1.34
114,0.73,0.35,0.38,0.47,0.75
115,1.02,1.26,1.25,1.16,0.79
116,1.24,1.25,1.37,1.68,1.92
117,1.38,1.24,1.38,1.34,1.31
118,0.28,0.24,0.25,0.35,0.27
119,0.36,0.34,0.29,0.37,0.46
120,0.58,0.61,0.6,0.73,0.6
121,0.58,0.6,0.69,0.82,0.69
122,,,,,
123,0.72,0.58,0.57,0.66,0.64
124,0.54,0.43,0.53,0.5,0.52
125,0.96,0.94,1.05,0.89,0.92
126,0.0,,0.13,0.26,0.6
127,1.29,1.0,1.12,1.23,0.97
128,1.17,1.0,1.03,1.2,0.99
129,0.56,0.41,0.56,0.47,0.45
130,0.27,0.32,0.31,0.3,0.55
131,0.7,0.66,0.58,0.63,0.55
132,0.11,0.16,0.1,0.2,0.19
133,0.3,0.26,0.37,0.2,0.31
134,0.33,0.25,0.4,0.24,0.42
135,0.47,0.41,0.3,0.44,0.61
136,0.9,0.98,0.81,0.69,0.78
137,0.85,0.79,0.85,0.9,0.67
138,0.25,0.21,0.14,0.33,0.23
139,0.42,0.25,0.28,0.46,0.48
140,0.65,0.54,0.72,0.61,0.7
141,0.36,0.31,0.34,0.45,0.18
142,0.84,0.85,0.71,0.84,0.87
143,0.27,0.31,0.28,0.43,0.34
144,0.9,0.85,0.66,0.83,0.7
145,0.6,0.58,0.71,0.62,0.73
146,0.5,0.41,0.52,0.56,0.44
147,0.7,0.52,0.59,0.63,0.51
148,0.53,0.4,0.44,0.38,0.49
149,0.07,0.24,0.12,0.12,0.13
150,0.52,0.4,0.38,0.48,0.57
151,0.85,0.7,0.73,0.47,0.43
152,0.24,0.17,0.19,0.19,0.11
153,1.16,0.92,0.8,0.74,0.72
154,0.89,0.89,0.82,0.9,0.78
155,0.87,0.78,0.87,1.01,1.0
156,0.89,1.06,1.11,1.21,1.1
157,0.62,0.38,0.66,0.5,0.36
158,1.13,0.98,1.23,1.38,1.21
159,0.28,0.36,0.26,0.45,0.32
160,0.81,0.81,0.77,0.89,0.9
161,0.74,0.88,0.88,0.72,0.99
162,0.58,0.57,0.45,0.58,0.52
